mgrs,Date,Incident Type,Incident Category,Target Category,target,force_type,date_time_occ,mgrs_X,mgrs_Y,City,Province
38SNC0640017988,7-Sep-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,9/7/2008 23:09,45.06898283,33.6016204,Baladrooz,Diyala
38SMB4644045410,7-Sep-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,9/7/2008 23:13,44.42700449,32.94567365,Mahmoudiya,Baghdad
38SLD788284,7-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/7/2008 23:40,43.67840113,34.59026344,Tikrit,Salah al-Din
38SLB9940095650,7-Sep-08,Enemy Action,Direct Fire,Unit/Group,Host Nation,ISF,9/7/2008 23:50,43.9182689,33.39544367,Falluja,Anbar
38SMB4591,7-Sep-08,Enemy Action,Indirect Fire,,Host Nation,,9/7/2008 23:55,44.40884797,33.35680925,Al Resafa,Baghdad
38SMC6867,7-Sep-08,Friendly Fire,Green-Green,NULL,NULL,,9/7/2008 23:55,44.65330921,34.04319889,Al-Khalis,Diyala
38SMC2098458107,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/8/2008 0:45,44.14477299,33.96051124,Balad,Salah al-Din
38SMB3887,8-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/8/2008 0:50,44.33388931,33.32035117,Karkh,Baghdad
38SMC886666,8-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/8/2008 1:15,44.87649577,34.04001812,Khanaqin,Diyala
38RQU693728,8-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/8/2008 3:30,47.80458859,30.45727921,Basrah,Basrah
38SMB4982440608,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/8/2008 3:40,44.46346725,32.90251995,Mahmoudiya,Baghdad
38SLB4022697180,8-Sep-08,Enemy Action,Direct Fire,Security,Coalition,CF,9/8/2008 3:54,43.2819145,33.40206191,Ramadi,Anbar
38SLF470733,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,,9/8/2008 5:30,43.28514332,36.79316991,Al-Shikhan,Ninewa
38SLE4700073300,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/8/2008 5:30,43.30479313,35.89202751,Mosul,Ninewa
38SLF530463,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,,9/8/2008 6:50,43.35754749,36.55081791,Al-Shikhan,Ninewa
38SLE5300046300,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/8/2008 6:50,43.3762028,35.6496059,Makhmur,Erbil
38SMB3205589993,8-Sep-08,Explosive Hazard,IED Explosion,Other,Host Nation,CF,9/8/2008 7:10,44.26979701,33.34698666,Karkh,Baghdad
38SMB4092,8-Sep-08,Explosive Hazard,IED Explosion,,Civilian,,9/8/2008 8:05,44.35504318,33.36556106,Adhamiya,Baghdad
38SMB4092,8-Sep-08,Explosive Hazard,IED Explosion,,Civilian,,9/8/2008 8:30,44.35504318,33.36556106,Adhamiya,Baghdad
38SMB4785,8-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/8/2008 8:35,44.43069554,33.30279302,Al Resafa,Baghdad
38SLF466533,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/8/2008 8:40,43.28467241,36.61288878,Al-Shikhan,Ninewa
38SLF474757,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/8/2008 8:40,43.28914364,36.81486013,Al-Shikhan,Ninewa
38SLF371243,8-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/8/2008 8:50,43.18459804,36.35000326,Al-Hamdaniya,Ninewa
38SMC4021854598,8-Sep-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,9/8/2008 9:08,44.35317745,33.930136,Balad,Salah al-Din
38SMB3987,8-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/8/2008 9:09,44.34463241,33.32040831,Karkh,Baghdad
38SMB5084,8-Sep-08,Enemy Action,Direct Fire,,Host Nation,,9/8/2008 9:15,44.46297433,33.29391692,Al Resafa,Baghdad
38SLF368284,8-Sep-08,Explosive Hazard,IED Explosion,Other,Civilian,ISF,9/8/2008 9:30,43.18039593,36.38689684,Al-Hamdaniya,Ninewa
38SLF325237,8-Sep-08,Enemy Action,Direct Fire,Other,Civilian,ISF,9/8/2008 9:30,43.13348769,36.34380721,Mosul,Ninewa
38SLF383279,8-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,9/8/2008 9:40,43.19721676,36.38264496,Al-Hamdaniya,Ninewa
38SMC7240816107,8-Sep-08,Explosive Hazard,IED Explosion,Property,Host Nation,ISF,9/8/2008 10:14,44.70265763,33.58431671,Baladrooz,Diyala
38SMB4881773988,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/8/2008 10:20,44.4508339,33.20355711,Karkh,Baghdad
38SLF305268,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/8/2008 10:30,43.1105366,36.37138961,Al-Hamdaniya,Ninewa
38SKC9518526530,8-Sep-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,9/8/2008 11:14,42.79113742,33.65894183,Heet,Anbar
38SLF350229,8-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,9/8/2008 11:20,43.16150253,36.3370304,Al-Hamdaniya,Ninewa
38SMC795290,8-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/8/2008 11:24,44.77878607,33.70076356,Baladrooz,Diyala
38SMB3304019790,8-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/8/2008 11:30,44.28551031,32.7138437,Al-Musayab,Babylon
38SLF308237,8-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,9/8/2008 11:45,43.1145532,36.34350987,Mosul,Ninewa
38SLE5482570361,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/8/2008 11:51,43.39199652,35.86673191,Makhmur,Erbil
38SLF3053720473,8-Sep-08,Explosive Hazard,IED Found/Cleared,Cell/Group,Enemy,ISF,9/8/2008 11:55,43.11232571,36.3143866,Mosul,Ninewa
38SKF473714,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/8/2008 12:05,42.16930785,36.75471716,Telafar,Ninewa
38SKC6763685274,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/8/2008 12:30,42.47871218,34.18258093,Haditha,Anbar
38SLF322225,8-Sep-08,Enemy Action,Indirect Fire,Base/Station,Host Nation,ISF,9/8/2008 13:00,43.13040481,36.33294221,Mosul,Ninewa
38SME3222517125,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/8/2008 13:22,44.25367475,35.39518779,Kirkuk,Tameem
38SMB3987,8-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/8/2008 13:30,44.34463241,33.32040831,Karkh,Baghdad
38SKF72622973,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/8/2008 14:35,42.46497296,36.38583772,Telafar,Ninewa
38SLC97308413,8-Sep-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,9/8/2008 14:45,43.88539769,34.19311544,Al-Daur,Salah al-Din
38SMB3987,8-Sep-08,Enemy Action,Direct Fire,,Host Nation,,9/8/2008 15:00,44.34463241,33.32040831,Karkh,Baghdad
38RQV1990079800,8-Sep-08,Enemy Action,Indirect Fire,Unknown,Coalition,CF,9/8/2008 15:40,47.31364534,31.43203518,Al-Mejar Al-Kabi,Missan
38SMB3951783851,8-Sep-08,Enemy Action,Attack,Unit/Group,Civilian,CF,9/8/2008 15:52,44.35039723,33.29203555,Karkh,Baghdad
38SLD62346595,8-Sep-08,Explosive Hazard,IED Explosion,Other,Host Nation,ISF,9/8/2008 16:28,43.49282805,34.92668943,Baiji,Salah al-Din
38SMB3774180564,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/8/2008 16:40,44.33154964,33.26228775,Karkh,Baghdad
38SLF41712295,8-Sep-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,9/8/2008 17:25,43.23622528,36.33860758,Al-Hamdaniya,Ninewa
38SME434244,8-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/8/2008 17:50,44.37621898,35.46147868,Kirkuk,Tameem
38SME4337123942,8-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,9/8/2008 18:04,44.37593128,35.4573476,Kirkuk,Tameem
38SMB4705497569,8-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/8/2008 18:38,44.43053769,33.41616064,Adhamiya,Baghdad
38SME504893,8-Sep-08,Explosive Hazard,IED Explosion,,Civilian,,9/8/2008 20:45,44.44934508,36.04698451,Koisnjaq,Erbil
38RQU6746078189,8-Sep-08,Explosive Hazard,IED Explosion,Patrol,Coalition,,9/8/2008 20:50,47.78682973,30.50626198,Basrah,Basrah
38SMD504893,8-Sep-08,Explosive Hazard,IED Explosion,Other,Civilian,CIV,9/8/2008 21:11,44.45548623,35.14537076,Daquq,Tameem
38SMB3690,8-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/8/2008 21:15,44.31219057,33.34729184,Khadamiya,Baghdad
38SLF312240,8-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/8/2008 21:24,43.11894331,36.34628327,Mosul,Ninewa
38SLD85460156,8-Sep-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,9/8/2008 21:30,43.7546083,34.34903655,Samarra,Salah al-Din
38SLF313241,8-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/8/2008 21:35,43.12003547,36.34720186,Mosul,Ninewa
38SMB3677076690,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/8/2008 22:07,44.32139509,33.22729016,Karkh,Baghdad
38SLF349228,8-Sep-08,Explosive Hazard,Unknown Explosion,Unknown,Civilian,CF,9/8/2008 22:12,43.16041,36.33611218,Al-Hamdaniya,Ninewa
38SMB2451444162,8-Sep-08,Explosive Hazard,IED Explosion,Base/Station,Coalition,CF,9/8/2008 22:43,44.19255535,32.93312142,Al-Mahawil,Babylon
38SLF321268,8-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,9/8/2008 23:05,43.12836361,36.37167032,Al-Hamdaniya,Ninewa
38SMC1980063400,8-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/8/2008 23:20,44.13147388,34.00815331,Balad,Salah al-Din
38SMC1680061500,9-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,9/9/2008 0:01,44.09916973,33.99078581,Balad,Salah al-Din
38SMB4522078010,9-Sep-08,Explosive Hazard,IED Explosion,Unit/Group,Civilian,CF,9/9/2008 0:27,44.41199909,33.23965759,Karkh,Baghdad
38SMB4777,9-Sep-08,Explosive Hazard,IED Explosion,,,,9/9/2008 0:30,44.43116352,33.23063665,Karkh,Baghdad
38SLF405218,9-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/9/2008 1:00,43.22298391,36.32804511,Al-Hamdaniya,Ninewa
38SLB64429828,9-Sep-08,Explosive Hazard,IED Explosion,Other,Host Nation,ISF,9/9/2008 1:20,43.54183232,33.41530991,Ramadi,Anbar
38SMC2897409664,9-Sep-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,9/9/2008 1:50,44.23513314,33.52419915,Khadamiya,Baghdad
38SMB1917585214,9-Sep-08,Explosive Hazard,IED Explosion,Property,Civilian,ISF,9/9/2008 5:30,44.13181629,33.30299449,Abu Ghraib,Baghdad
38SLF28922322,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/9/2008 6:55,43.09371964,36.33885256,Mosul,Ninewa
38SLF420879,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,,9/9/2008 8:10,43.22608755,36.92389954,Dahuk,Dahuk
38SLE420879,9-Sep-08,Explosive Hazard,IED Explosion,NULL,NULL,ISF,9/9/2008 8:27,43.24651048,36.02280492,Mosul,Ninewa
38SMB5053,9-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/9/2008 8:33,44.46467562,33.0143044,Mahmoudiya,Baghdad
38SLD7664334250,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/9/2008 8:39,43.65403505,34.64274725,Tikrit,Salah al-Din
38SLF3717019359,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/9/2008 8:48,43.18641019,36.30549216,Al-Hamdaniya,Ninewa
38SMC3771418305,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/9/2008 8:48,44.32864388,33.60267724,Tarmia,Baghdad
38RPV1924032962,9-Sep-08,Explosive Hazard,IED Explosion,Unknown,Civilian,CF,9/9/2008 9:07,46.24930008,31.02427234,Nassriya,Thi-Qar
38SMB4888,9-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/9/2008 9:10,44.44126408,33.32990023,Al Sadr,Baghdad
38SMB3485091890,9-Sep-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,9/9/2008 9:20,44.29969579,33.36426903,Khadamiya,Baghdad
38SMC3760059600,9-Sep-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,9/9/2008 9:34,44.32449684,33.9750938,Balad,Salah al-Din
38SLF3719019440,9-Sep-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,9/9/2008 9:45,43.18661595,36.30622542,Al-Hamdaniya,Ninewa
38SMD704519,9-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,9/9/2008 9:45,44.67637348,34.80891032,Tooz,Salah al-Din
38SMC4145025420,9-Sep-08,Explosive Hazard,IED Explosion,Other,Civilian,CF,9/9/2008 10:11,44.36844232,33.66705871,Tarmia,Baghdad
38SMC8461138174,9-Sep-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,9/9/2008 10:11,44.83377872,33.7835927,Al-Muqdadiya,Diyala
38SLD5063486138,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,SoI,9/9/2008 10:15,43.36108186,35.10700143,Baiji,Salah al-Din
38SLF329237,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/9/2008 10:30,43.13794291,36.34387673,Mosul,Ninewa
38SME0080024000,9-Sep-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,9/9/2008 10:36,43.9068388,35.45453385,Kirkuk,Tameem
38SMB2641086590,9-Sep-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,9/9/2008 10:54,44.20941247,33.31592336,Karkh,Baghdad
38SLF345233,9-Sep-08,Enemy Action,Direct Fire,Patrol,Host Nation,ISF,9/9/2008 11:05,43.15584893,36.34054888,Al-Hamdaniya,Ninewa
38SMB345803,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/9/2008 11:20,44.2967736,33.25971473,Karkh,Baghdad
38SMB4077,9-Sep-08,Explosive Hazard,IED Explosion,,Civilian,,9/9/2008 11:20,44.35603806,33.23027045,Karkh,Baghdad
38SLF30562480,9-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/9/2008 11:25,43.1116407,36.35337922,Mosul,Ninewa
38SKF687426,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/9/2008 11:26,42.41746825,36.50081108,Telafar,Ninewa
38SMB4286,9-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/9/2008 11:35,44.37692607,33.31155477,Karkh,Baghdad
38SMB3692,9-Sep-08,Explosive Hazard,IED Explosion,,Civilian,,9/9/2008 11:45,44.31204867,33.36533025,Khadamiya,Baghdad
38SMB4345687593,9-Sep-08,Explosive Hazard,IED Explosion,Other,Civilian,CF,9/9/2008 11:50,44.39246693,33.32600013,Karkh,Baghdad
38SLE14678531,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/9/2008 12:32,42.94397016,35.9946516,Mosul,Ninewa
38SLF291229,9-Sep-08,Enemy Action,Direct Fire,Base,Coalition,CF,9/9/2008 12:45,43.09579452,36.33600119,Mosul,Ninewa
38SMB4826390417,9-Sep-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,CF,9/9/2008 12:52,44.44395136,33.35171294,Al Sadr,Baghdad
38SLC88507018,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/9/2008 12:55,43.79170062,34.06642751,Samarra,Salah al-Din
38SMB3882,9-Sep-08,Enemy Action,Assassination,,Civilian,,9/9/2008 13:00,44.33423198,33.2752545,Karkh,Baghdad
38SMB4948686564,9-Sep-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,9/9/2008 13:01,44.45731069,33.31701901,Al Sadr,Baghdad
38SMB518887,9-Sep-08,Explosive Hazard,IED Explosion,Other,Civilian,CF,9/9/2008 13:30,44.48205591,33.33639084,Al Sadr,Baghdad
38RQU592662,9-Sep-08,Explosive Hazard,IED Found/Cleared,,Civilian,,9/9/2008 13:30,47.69786455,30.40000529,Al-Zubair,Basrah
38SMC4137125443,9-Sep-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,9/9/2008 13:45,44.3675887,33.66726179,Tarmia,Baghdad
38SLF322239,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/9/2008 14:00,43.13010319,36.34555708,Mosul,Ninewa
38SLF353243,9-Sep-08,Enemy Action,Direct Fire,Other,Civilian,CIV,9/9/2008 14:05,43.16454759,36.34969687,Al-Hamdaniya,Ninewa
38SLF305234,9-Sep-08,Enemy Action,Indirect Fire,Base,Host Nation,ISF,9/9/2008 14:05,43.11127714,36.34075394,Mosul,Ninewa
38SLF352242,9-Sep-08,Enemy Action,Direct Fire,Other,Civilian,CIV,9/9/2008 14:15,43.16345486,36.34877867,Al-Hamdaniya,Ninewa
38SLF328244,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/9/2008 14:25,43.13667877,36.35016682,Al-Hamdaniya,Ninewa
38SMC2905021970,9-Sep-08,Enemy Action,Direct Fire,Other,Host Nation,CF,9/9/2008 14:37,44.23497285,33.6351887,Tarmia,Baghdad
38SMB4495,9-Sep-08,Enemy Action,Indirect Fire,,Host Nation,,9/9/2008 14:50,44.3978517,33.39283496,Adhamiya,Baghdad
38SMB4459096060,9-Sep-08,Enemy Action,Attack,Unit/Group,Host Nation,ISF,9/9/2008 14:50,44.40413022,33.40242605,Adhamiya,Baghdad
38SMB4042378202,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/9/2008 15:32,44.36049882,33.24113527,Karkh,Baghdad
38SLE268946,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/9/2008 15:47,43.07643311,36.08059251,Mosul,Ninewa
38SME0005526782,9-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/9/2008 16:20,43.89828839,35.47953917,Kirkuk,Tameem
38SMB3778,9-Sep-08,Explosive Hazard,IED Found/Cleared,,Civilian,,9/9/2008 16:30,44.32377244,33.23911903,Karkh,Baghdad
38SME4096604797,9-Sep-08,Explosive Hazard,IED Explosion,NULL,NULL,CF,9/9/2008 16:51,44.35081273,35.28459048,Daquq,Tameem
38SLE288212,9-Sep-08,Explosive Hazard,IED Explosion,NULL,NULL,,9/9/2008 17:00,43.11430712,35.41951146,Al-Shirqat,Salah al-Din
38SME430007,9-Sep-08,Explosive Hazard,IED Explosion,,Enemy,,9/9/2008 17:00,44.37346354,35.24776783,Daquq,Tameem
38SMC3086162048,9-Sep-08,Enemy Action,Indirect Fire,Patrol,Host Nation,ISF,9/9/2008 18:45,44.25135631,33.99674823,Balad,Salah al-Din
38RQU593650,9-Sep-08,Explosive Hazard,IED Explosion,NULL,NULL,,9/9/2008 18:45,47.69860684,30.38916697,Al-Zubair,Basrah
38SMC0620366680,9-Sep-08,Enemy Action,Indirect Fire,Recovery,Coalition,CF,9/9/2008 18:55,43.98389152,34.03660283,Balad,Salah al-Din
38SMB4584,9-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/9/2008 19:00,44.40927413,33.29367328,Al Resafa,Baghdad
38SMB3859885509,9-Sep-08,Explosive Hazard,IED Explosion,Property,Civilian,CF,9/9/2008 19:30,44.34041496,33.30693764,Karkh,Baghdad
38SLF29462459,9-Sep-08,Enemy Action,Direct Fire,OP,Coalition,CF,9/9/2008 19:58,43.09943361,36.35129269,Mosul,Ninewa
38SLF29812452,9-Sep-08,Enemy Action,Direct Fire,Base,Host Nation,ISF,9/9/2008 20:00,43.10334752,36.35072392,Mosul,Ninewa
38SMA4479,9-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/9/2008 20:00,44.40488286,32.34650664,Hilla,Babylon
38SLE8907910050,9-Sep-08,Enemy Action,Direct Fire,Recovery,Coalition,CF,9/9/2008 20:39,43.77959713,35.32753872,Al-Hawiga,Tameem
38RQU674781,9-Sep-08,Explosive Hazard,IED Explosion,,Civilian,,9/9/2008 20:50,47.78618228,30.50547317,Basrah,Basrah
38SLF349228,9-Sep-08,Enemy Action,Indirect Fire,,Civilian,,9/9/2008 21:15,43.16041,36.33611218,Al-Hamdaniya,Ninewa
38SLD8426305179,9-Sep-08,Explosive Hazard,IED Explosion,Convoy,Coalition,CF,9/9/2008 21:40,43.74110809,34.3815331,Samarra,Salah al-Din
38SMB5593,9-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/9/2008 21:45,44.51622663,33.37531349,Al Sadr,Baghdad
38SMB4840985447,9-Sep-08,Explosive Hazard,IED Explosion,Transport,Host Nation,CF,9/9/2008 21:50,44.44580432,33.30689315,Al Resafa,Baghdad
38SMB4584,9-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/9/2008 21:50,44.40927413,33.29367328,Al Resafa,Baghdad
38SLF29462459,9-Sep-08,Enemy Action,Direct Fire,Other,Coalition,CF,9/9/2008 22:02,43.09943361,36.35129269,Mosul,Ninewa
38SLF2919702227,9-Sep-08,Explosive Hazard,IED Explosion,Convoy,Coalition,CF,9/9/2008 22:10,43.10138685,36.14974222,Mosul,Ninewa
38SMC4640792498,9-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,CF,9/9/2008 22:15,44.41780118,34.27226332,Al-Daur,Salah al-Din
38RQV0568098115,9-Sep-08,Enemy Action,Indirect Fire,Other,Coalition,CF,9/9/2008 22:18,47.16793682,31.59977766,Al-Mejar Al-Kabi,Missan
38SLD798230,9-Sep-08,Explosive Hazard,IED Explosion,Patrol,Coalition,CF,9/9/2008 22:38,43.69006663,34.54169614,Tikrit,Salah al-Din
38SLF321269,9-Sep-08,Explosive Hazard,IED Suspected,NULL,NULL,,9/9/2008 22:50,43.12834202,36.37257138,Al-Hamdaniya,Ninewa
38SLD804210,9-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/9/2008 22:55,43.6968849,34.52373451,Tikrit,Salah al-Din
38SMB4755591530,9-Sep-08,Explosive Hazard,IED Hoax,NULL,NULL,CF,9/9/2008 23:15,44.43627766,33.36171725,Al Sadr,Baghdad
38SMC168615,9-Sep-08,Explosive Hazard,IED Explosion,,Host Nation,,9/9/2008 23:30,44.09916973,33.99078581,Balad,Salah al-Din
38SMD5200003000,9-Sep-08,Explosive Hazard,IED Explosion,Other,Host Nation,ISF,9/9/2008 23:30,44.47797142,34.3672447,Al-Daur,Salah al-Din
38SLF294245,10-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/10/2008 0:13,43.098785,36.35047112,Mosul,Ninewa
38SMB54841548,10-Sep-08,Explosive Hazard,Unknown Explosion,Convoy,Coalition,CF,9/10/2008 0:29,44.51832496,32.67607495,Al-Mahawil,Babylon
38SLF219472,10-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/10/2008 0:50,43.01002777,36.55363533,Tilkaif,Ninewa
38SLD6240266367,10-Sep-08,Enemy Action,Indirect Fire,Patrol,Coalition,CF,9/10/2008 0:52,43.49343792,34.93045686,Baiji,Salah al-Din
38SMB4912855849,10-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,,9/10/2008 1:30,44.45518184,33.03996179,Mahmoudiya,Baghdad
38SMB44477802,10-Sep-08,Explosive Hazard,IED Explosion,Property,Civilian,CF,9/10/2008 5:52,44.40394846,33.23970947,Karkh,Baghdad
38SNC3103433038,10-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/10/2008 7:10,45.33502555,33.73692718,Baladrooz,Diyala
38SLF31402410,10-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,9/10/2008 7:20,43.12114931,36.34721938,Mosul,Ninewa
38SMD2049093790,10-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/10/2008 8:01,44.12672612,35.18393302,Kirkuk,Tameem
38SLF315234,10-Sep-08,Explosive Hazard,IED Explosion,Base/Station,Host Nation,ISF,9/10/2008 8:20,43.12241463,36.3409295,Mosul,Ninewa
38SMB3274088130,10-Sep-08,Explosive Hazard,IED Found/Cleared,Other,Civilian,CF,9/10/2008 8:47,44.27729696,33.33022701,Karkh,Baghdad
38SMB4497,10-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/10/2008 9:30,44.39772726,33.41087355,Adhamiya,Baghdad
38SNC0704506020,10-Sep-08,Enemy Action,Direct Fire,Patrol,Host Nation,ISF,9/10/2008 9:35,45.07584064,33.49367006,Baladrooz,Diyala
38SMD6762,10-Sep-08,Explosive Hazard,IED Explosion,,Civilian,,9/10/2008 9:45,44.63880295,34.89988232,Tooz,Salah al-Din
38SMC120812,10-Sep-08,Explosive Hazard,IED Found/Cleared,,Civilian,,9/10/2008 10:00,44.04521327,34.16804007,Al-Daur,Salah al-Din
38SMD660599,10-Sep-08,Explosive Hazard,IED Explosion,NULL,NULL,ISF,9/10/2008 10:14,44.62794316,34.88091274,Tooz,Salah al-Din
38SMB4705897546,10-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/10/2008 10:18,44.43058206,33.41595339,Adhamiya,Baghdad
38SMC8901048820,10-Sep-08,Explosive Hazard,Unexploded Ordnance,NULL,NULL,ISF,9/10/2008 10:25,44.88116076,33.8796654,Al-Muqdadiya,Diyala
38SMB4691769219,10-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/10/2008 10:35,44.43072702,33.1604507,Mahmoudiya,Baghdad
38SNC3000146475,10-Sep-08,Explosive Hazard,IED Explosion,Route,Coalition,CF,9/10/2008 10:40,45.32433078,33.85814621,Baladrooz,Diyala
38SLD778324,10-Sep-08,Enemy Action,Direct Fire,Patrol,Coalition,CF,9/10/2008 10:51,43.6669231,34.62620718,Tikrit,Salah al-Din
38SLF294235,10-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,ISF,9/10/2008 11:00,43.09900411,36.34146067,Mosul,Ninewa
38SLC971851,10-Sep-08,Enemy Action,Direct Fire,,Civilian,,9/10/2008 11:00,43.88311212,34.20184211,Al-Daur,Salah al-Din
38SLF382200,10-Sep-08,Explosive Hazard,IED Explosion,Patrol,Host Nation,ISF,9/10/2008 11:00,43.19774417,36.31144167,Al-Hamdaniya,Ninewa
38SLF3831624726,10-Sep-08,Explosive Hazard,IED Found/Cleared,NULL,NULL,CF,9/10/2008 11:03,43.19805491,36.354047,Al-Hamdaniya,Ninewa
